,RegionName,InventoryRaw_AllHomes
3759899,sugar_landfort_bendtx,704.0
3759901,sugar_treedecaturtn,18.0
3759907,sugarloafsan_bernardinoca,14.0
3759909,suitland_silver_hillprince_georgesmd,30.0
3759913,sullivanhancockme,9.0
3759915,sullivanmadisonny,26.0
3759917,sullivans_islandcharlestonsc,21.0
3759919,sullivanwashingtonmo,78.0
3759921,sulphur_springsbentonar,5.0
3759922,sulphur_springshopkinstx,56.0
3759923,sulphurcalcasieula,190.0
3759924,sulphurmurrayok,34.0
3759929,summerdalebaldwinal,46.0
3759930,summerfieldguilfordnc,78.0
3759931,summerfieldmarionfl,252.0
3759933,summerland_keymonroefl,99.0
3759934,summersetmeadesd,12.0
3759937,summertonclarendonsc,60.0
3759938,summertownlawrencetn,20.0
3759940,summervilledorchestersc,670.0
3759944,summit_townshiperiepa,29.0
3759946,summitcookil,24.0
3759949,summitpikems,35.0
3759951,summitunionnj,70.0
3759953,summitwaukeshawi,19.0
3759956,sumralllamarms,51.0
3759957,sumtersumtersc,500.0
3759958,sun_city_centerhillsboroughfl,235.0
3759959,sun_city_westmaricopaaz,236.0
3759960,sun_citymaricopaaz,366.0
3759963,sunapeesullivannh,24.0
3759973,sunmanripleyin,10.0
3759974,sunny_isles_beachmiami_dadefl,1108.0
3759977,sunnyvaledallastx,26.0
3759980,sunrise_beachcamdenmo,126.0
3759981,sunrise_beachllanotx,16.0
3759982,sunrisebrowardfl,396.0
3759983,sunset_beachbrunswicknc,128.0
3759984,sunset_hillssaint_louismo,26.0
3759986,sunsetmiami_dadefl,45.0
3759987,sunsetpickenssc,104.0
3759988,sunsetsaint_landryla,27.0
3759989,superior_townshipwashtenawmi,50.0
3759991,superiordouglaswi,104.0
3759994,suquamishkitsapwa,6.0
3759996,surf_citypendernc,87.0
3759997,surfside_beachbrazoriatx,40.0
3760001,suringocontowi,26.0
3760002,surprisemaricopaaz,666.0
3760003,surryhancockme,14.0
3760007,susquehanna_townshipdauphinpa,90.0
3760009,sussexsussexnj,18.0
3760012,sutherlindouglasor,45.0
3760017,suttonworcesterma,26.0
3760018,suwaneegwinnettga,387.0
3760020,swampscottessexma,33.0
3760021,swannanoabuncombenc,24.0
3760022,swansboroonslownc,20.0
3760023,swanseabristolma,52.0
3760024,swansealexingtonsc,16.0
3760025,swanseasaint_clairil,93.0
3760026,swantonfultonoh,26.0
3760027,swantongarrettmd,46.0
3760030,swarthmoredelawarepa,28.0
3760032,swatara_townshipdauphinpa,28.0
3760036,swedesborogloucesternj,20.0
3760037,sweenybrazoriatx,28.0
3760038,sweet_homelinnor,52.0
3760042,sweetwatermonroetn,70.0
3760044,swissvalealleghenypa,32.0
3760045,swoopeaugustava,9.0
3760048,sycamoredekalbil,114.0
3760049,sykesvillecarrollmd,110.0
3760050,sylacaugatalladegaal,118.0
3760051,sylvajacksonnc,154.0
3760054,sylvanialucasoh,150.0
3760055,sylvaniascrevenga,17.0
3760057,syossetnassauny,76.0
3760058,syracusedavisut,43.0
3760060,syracusekosciuskoin,103.0
3760061,syracuseonondagany,326.0
3760063,tabernacleburlingtonnj,34.0
3760064,tabor_citycolumbusnc,26.0
3760065,tacomapiercewa,295.0
3760076,tahuyamasonwa,9.0
3760077,takoma_parkmontgomerymd,36.0
3760078,talbotthamblentn,35.0
3760081,talking_rockpickensga,43.0
3760083,talladegatalladegaal,91.0
3760084,tallahasseeleonfl,870.0
3760086,tallasseeblounttn,18.0
3760087,tallasseeelmoreal,84.0
3760088,tallmadge_townshipottawami,16.0
3760089,tallmadgesummitoh,56.0
3760092,tamaquaschuylkillpa,31.0
3760093,tamaracbrowardfl,364.0
3760094,tamasseeoconeesc,13.0
3760095,tamiamimiami_dadefl,128.0
3760096,tampahillsboroughfl,1594.0
3760098,tanainamatanuska_susitnaak,28.0
3760099,taneytowncarrollmd,56.0
3760103,tappahannockessexva,70.0
3760105,tarentumalleghenypa,18.0
3760106,tarpon_springspinellasfl,295.0
3760107,tarrantjeffersonal,26.0
3760108,tarrytownwestchesterny,30.0
3760109,tauntonbristolma,100.0
3760110,tavareslakefl,138.0
3760111,taverniermonroefl,130.0
3760113,taylor_lake_villageharristx,23.0
3760114,taylor_millkentonky,13.0
3760119,taylorsgreenvillesc,118.0
3760120,taylorsvillealexandernc,111.0
3760122,taylorsvillesalt_lakeut,48.0
3760124,taylorsvillespencerky,42.0
3760126,taylorwaynemi,132.0
3760127,taylorwilliamsontx,27.0
3760129,tazewelltazewellva,47.0
3760131,teaguefreestonetx,29.0
3760132,teaneckbergennj,124.0
3760135,tecumsehlenaweemi,46.0
3760136,tecumsehpottawatomieok,26.0
3760138,tega_cayyorksc,58.0
3760139,tehachapikernca,186.0
3760141,telfordmontgomerypa,44.0
3760142,telfordwashingtontn,12.0
3760146,temeculariversideca,268.0
3760147,tempemaricopaaz,377.0
3760148,temperancemonroemi,63.0
3760149,temple_citylos_angelesca,24.0
3760150,temple_hillsprince_georgesmd,40.0
3760151,temple_terracehillsboroughfl,68.0
3760152,templebelltx,244.0
3760154,templecarrollga,49.0
3760157,templetonsan_luis_obispoca,32.0
3760159,ten_milemeigstn,35.0
3760160,tenaflybergennj,77.0
3760161,teninothurstonwa,9.0
3760163,tennillewashingtonga,15.0
3760169,terre_hautevigoin,296.0
3760170,terrebonnejeffersonor,28.0
3760171,terrell_hillsbexartx,44.0
3760173,terrellkaufmantx,82.0
3760174,terryhindsms,56.0
3760176,tewksbury_townshiphunterdonnj,68.0
3760177,tewksburymiddlesexma,32.0
3760178,texarkanabowietx,208.0
3760179,texarkanamillerar,69.0
3760180,texas_citygalvestontx,116.0
3760181,texas_townshipkalamazoomi,88.0
3760187,the_colonydentontx,148.0
3760189,the_dalleswascoor,56.0
3760190,the_hammocksmiami_dadefl,168.0
3760191,the_hillstravistx,27.0
3760192,the_plainsathensoh,9.0
3760193,the_plainsfauquierva,20.0
3760196,the_villagessumterfl,289.0
3760197,the_woodlandsmontgomerytx,680.0
3760198,theodoremobileal,100.0
3760200,thermalimperialca,82.0
3760203,thibodauxlafourchela,218.0
3760205,thiellsrocklandny,13.0
3760210,thomastonlitchfieldct,36.0
3760211,thomastonupsonga,112.0
3760212,thomasvilledavidsonnc,121.0
3760216,thompsons_stationwilliamsontn,114.0
3760217,thompsonsullivanny,88.0
3760221,thompsonwindhamct,20.0
3760223,thomsonmcduffiega,61.0
3760229,thorntonadamsco,122.0
3760230,thorntoncookil,9.0
3760231,thorntongraftonnh,28.0
3760232,thorntownboonein,7.0
3760234,thornvilleperryoh,31.0
3760235,thornwoodwestchesterny,11.0
3760236,thousand_oaksventuraca,206.0
3760237,thousand_palmsriversideca,28.0
3760241,three_lakesoneidawi,72.0
3760245,three_riverssaint_josephmi,77.0
3760251,thurmanwarrenny,17.0
3760252,thurmontfrederickmd,38.0
3760253,tiburonmarinca,18.0
3760254,tickfawtangipahoala,22.0
3760255,tierra_verdepinellasfl,69.0
3760259,tiftontiftga,143.0
3760260,tigardwashingtonor,86.0
3760261,tigerrabunga,43.0
3760263,tijerasbernalillonm,58.0
3760264,tiki_islandgalvestontx,42.0
3760267,tilghmantalbotmd,29.0
3760268,tillamooktillamookor,98.0
3760271,tiltonbelknapnh,12.0
3760275,timbervillerockinghamva,14.0
3760276,timberwood_parkbexartx,150.0
3760277,timmonsvilleflorencesc,17.0
3760278,timnathlarimerco,42.0
3760280,tinicum_townshipbuckspa,30.0
3760282,tinley_parkcookil,212.0
3760283,tinton_fallsmonmouthnj,76.0
3760286,tipp_citymiamioh,48.0
3760289,tiptontiptonin,26.0
3760291,tiptonvillelaketn,11.0
3760293,tisburydukesma,19.0
3760295,tituselmoreal,21.0
3760296,titusvillebrevardfl,310.0
3760298,toanojames_cityva,95.0
3760299,tobaccovilleforsythnc,14.0
3760301,toccoastephensga,102.0
3760303,toddashenc,35.0
3760307,toledolincolnor,24.0
3760308,toledolucasoh,974.0
3760310,tollandtollandct,80.0
3760313,tolonochampaignil,14.0
3760316,tomahawklincolnwi,154.0
3760317,tomahmonroewi,100.0
3760318,tomballharristx,476.0
3760322,toms_riveroceannj,643.0
3760323,tonasketokanoganwa,32.0
3760324,tonawandaerieny,128.0
3760325,tonganoxieleavenworthks,44.0
3760332,tooeletooeleut,54.0
3760333,toolhendersontx,22.0
3760336,topangalos_angelesca,29.0
3760338,topekashawneeks,428.0
3760343,toptonmaconnc,74.0
3760346,torontojeffersonoh,46.0
3760347,torrancelos_angelesca,54.0
3760349,torringtonlitchfieldct,273.0
3760351,totowapassaicnj,50.0
3760352,towamencin_townshipmontgomerypa,12.0
3760353,towamensing_townshipcarbonpa,24.0
3760360,towllanotx,16.0
3760361,town_and_countrysaint_louismo,55.0
3760364,town_n_countryhillsboroughfl,164.0
3760365,town_of_adamsberkshirema,28.0
3760369,town_of_albionorleansny,18.0
3760370,town_of_aldenerieny,14.0
3760375,town_of_ameniadutchessny,30.0
3760376,town_of_amesburyessexma,39.0
3760380,town_of_andoveressexma,72.0
3760381,town_of_antrimhillsboroughnh,15.0
3760382,town_of_argylewashingtonny,22.0
3760383,town_of_arlingtonbenningtonvt,31.0
3760385,town_of_atholworcesterma,43.0
3760389,town_of_ayermiddlesexma,22.0
3760391,town_of_barreworcesterma,22.0
3760392,town_of_bartonorleansvt,24.0
3760393,town_of_bataviageneseeny,64.0
3760394,town_of_bathsteubenny,48.0
3760395,town_of_bedfordwestchesterny,85.0
3760396,town_of_belchertownhampshirema,59.0
3760397,town_of_belgiumozaukeewi,19.0
3760398,town_of_bellinghamnorfolkma,31.0
3760399,town_of_beloitrockwi,97.0
3760400,town_of_benningtonbenningtonvt,86.0
3760402,town_of_berwickyorkme,8.0
3760403,town_of_bethelfairfieldct,104.0
3760406,town_of_black_creekoutagamiewi,11.0
3760409,town_of_boonvilleoneidany,26.0
3760410,town_of_boxfordessexma,33.0
3760411,town_of_bradfordorangevt,6.0
3760412,town_of_brandonrutlandvt,20.0
3760416,town_of_bristoladdisonvt,11.0
3760417,town_of_bristolgraftonnh,20.0
3760419,town_of_brunswickcumberlandme,69.0
3760420,town_of_bucksporthancockme,32.0
3760422,town_of_cabotwashingtonvt,8.0
3760425,town_of_cambridgelamoillevt,39.0
3760426,town_of_cambridgewashingtonny,24.0
3760427,town_of_camdenknoxme,54.0
3760429,town_of_camillusonondagany,57.0
3760431,town_of_canandaiguaontariony,102.0
3760432,town_of_candortiogany,20.0
3760435,town_of_cape_vincentjeffersonny,26.0
3760439,town_of_cazenoviamadisonny,46.0
3760440,town_of_cedarburgozaukeewi,29.0
3760441,town_of_champlainclintonny,11.0
3760442,town_of_charlestownsullivannh,18.0
3760445,town_of_chesterorangeny,68.0
3760447,town_of_claytonjeffersonny,33.0
3760449,town_of_coeymansalbanyny,32.0
3760451,town_of_colchesternew_londonct,86.0
3760452,town_of_coloniealbanyny,182.0
3760453,town_of_constantiaoswegony,22.0
3760454,town_of_corinthsaratogany,26.0
3760455,town_of_corningsteubenny,73.0
3760456,town_of_cottage_grovedanewi,13.0
3760457,town_of_coxsackiegreeneny,60.0
3760459,town_of_cross_plainsdanewi,18.0
3760462,town_of_darienwalworthwi,7.0
3760463,town_of_de_perebrownwi,80.0
3760464,town_of_deerfielddanewi,18.0
3760465,town_of_delafieldwaukeshawi,62.0
3760466,town_of_delavanwalworthwi,94.0
3760470,town_of_dexterpenobscotme,19.0
3760473,town_of_drydentompkinsny,25.0
3760474,town_of_duaneschenectadyny,18.0
3760475,town_of_dunkirkchautauquany,22.0
3760477,town_of_duxburyplymouthma,46.0
3760485,town_of_elbridgeonondagany,16.0
3760487,town_of_elmirachemungny,247.0
3760488,town_of_enfieldgraftonnh,28.0
3760489,town_of_eppingrockinghamnh,26.0
3760492,town_of_exeterrockinghamnh,42.0
3760494,town_of_fair_havenrutlandvt,16.0
3760495,town_of_fairfieldsomersetme,14.0
3760496,town_of_falmouthbarnstablema,62.0
3760498,town_of_farmingtonstraffordnh,22.0
3760499,town_of_fishkilldutchessny,58.0
3760500,town_of_fort_annwashingtonny,27.0
3760501,town_of_fort_edwardwashingtonny,24.0
3760502,town_of_foxboroughnorfolkma,32.0
3760503,town_of_frankfortherkimerny,15.0
3760506,town_of_fredoniaozaukeewi,8.0
3760507,town_of_freeportcumberlandme,22.0
3760512,town_of_genevaontariony,43.0
3760514,town_of_germantownwashingtonwi,40.0
3760516,town_of_gorhamcoosnh,22.0
3760517,town_of_gorhamcumberlandme,64.0
3760518,town_of_goshenorangeny,75.0
3760520,town_of_graftonozaukeewi,32.0
3760521,town_of_granbyhampshirema,27.0
3760523,town_of_great_barringtonberkshirema,102.0
3760524,town_of_greecemonroeny,236.0
3760525,town_of_greenechenangony,24.0
3760526,town_of_greenfieldfranklinma,42.0
3760528,town_of_greenvillepiscataquisme,36.0
3760529,town_of_greenwichwashingtonny,30.0
3760530,town_of_grotonnew_londonct,80.0
3760532,town_of_hamburgerieny,148.0
3760535,town_of_hampdenpenobscotme,47.0
3760536,town_of_hamptonrockinghamnh,60.0
3760539,town_of_hanovergraftonnh,26.0
3760541,town_of_hartfordwashingtonwi,70.0
3760542,town_of_hartlandsomersetme,8.0
3760544,town_of_hempsteadnassauny,158.0
3760545,town_of_hennikermerrimacknh,20.0
3760547,town_of_hillsboroughhillsboroughnh,32.0
3760548,town_of_hinghamplymouthma,72.0
3760549,town_of_hinsdalecheshirenh,17.0
3760553,town_of_hooksettmerrimacknh,44.0
3760554,town_of_hopedaleworcesterma,13.0
3760555,town_of_hopkintonmiddlesexma,45.0
3760556,town_of_horseheadschemungny,74.0
3760558,town_of_hudsonhillsboroughnh,34.0
3760559,town_of_hudsonmiddlesexma,23.0
3760561,town_of_hurleyulsterny,23.0
3760562,town_of_hyde_parklamoillevt,20.0
3760563,town_of_ipswichessexma,34.0
3760564,town_of_islipsuffolkny,966.0
3760565,town_of_jacksonwashingtonwi,41.0
3760566,town_of_jaffreycheshirenh,20.0
3760567,town_of_janesvillerockwi,187.0
3760568,town_of_jerichochittendenvt,14.0
3760571,town_of_kaukaunaoutagamiewi,61.0
3760572,town_of_kennebunkportyorkme,46.0
3760573,town_of_kennebunkyorkme,62.0
3760574,town_of_kewaskumwashingtonwi,18.0
3760576,town_of_kingstonplymouthma,32.0
3760577,town_of_kitteryyorkme,26.0
3760578,town_of_lake_georgewarrenny,50.0
3760579,town_of_lancastercoosnh,22.0
3760581,town_of_laurensotsegony,17.0
3760583,town_of_leeberkshirema,40.0
3760585,town_of_lenoxberkshirema,76.0
3760587,town_of_libertysullivanny,57.0
3760589,town_of_lincolnpenobscotme,10.0
3760592,town_of_litchfieldlitchfieldct,95.0
3760595,town_of_littletongraftonnh,34.0
3760597,town_of_livonialivingstonny,25.0
3760600,town_of_londonderryrockinghamnh,46.0
3760601,town_of_lowvillelewisny,27.0
3760603,town_of_lunenburgworcesterma,28.0
3760606,town_of_machiaswashingtonme,15.0
3760610,town_of_mamaroneckwestchesterny,41.0
3760611,town_of_manchesterbenningtonvt,94.0
3760612,town_of_manliusonondagany,116.0
3760613,town_of_mansfieldtollandct,58.0
3760615,town_of_marcellusonondagany,24.0
3760616,town_of_marlboroughcheshirenh,6.0
3760617,town_of_marshfieldplymouthma,85.0
3760623,town_of_medfieldnorfolkma,26.0
3760624,town_of_menashawinnebagowi,60.0
3760625,town_of_meredithbelknapnh,49.0
3760626,town_of_mertonwaukeshawi,41.0
3760628,town_of_middleburghschoharieny,19.0
3760629,town_of_middleburyaddisonvt,18.0
3760630,town_of_milfordhillsboroughnh,41.0
3760631,town_of_milfordotsegony,14.0
3760633,town_of_milfordworcesterma,30.0
3760634,town_of_millinocketpenobscotme,26.0
3760635,town_of_milopiscataquisme,24.0
3760636,town_of_miltonrockwi,34.0
3760637,town_of_miltonsaratogany,48.0
3760640,town_of_montgomeryorangeny,60.0
3760646,town_of_nassaurensselaerny,8.0
3760647,town_of_neenahwinnebagowi,116.0
3760648,town_of_new_berlinchenangony,16.0
3760650,town_of_new_milfordlitchfieldct,150.0
3760651,town_of_new_paltzulsterny,33.0
3760653,town_of_newburghorangeny,162.0
3760655,town_of_newfanewindhamvt,20.0
3760656,town_of_newmarketrockinghamnh,30.0
3760658,town_of_newportorleansvt,95.0
3760659,town_of_newportpenobscotme,24.0
3760660,town_of_newportsullivannh,33.0
3760662,town_of_niskayunaschenectadyny,112.0
3760664,town_of_norridgewocksomersetme,6.0
3760666,town_of_north_brookfieldworcesterma,12.0
3760668,town_of_northboroughworcesterma,38.0
3760670,town_of_northfieldwashingtonvt,21.0
3760672,town_of_norwichchenangony,52.0
3760675,town_of_oaklandkennebecme,21.0
3760676,town_of_oconomowocwaukeshawi,86.0
3760678,town_of_oneontaotsegony,72.0
3760679,town_of_orangefranklinma,26.0
3760680,town_of_orchard_parkerieny,68.0
3760681,town_of_oregondanewi,44.0
3760682,town_of_oronopenobscotme,12.0
3760683,town_of_oswegooswegony,112.0
3760684,town_of_otegootsegony,20.0
3760686,town_of_owegotiogany,54.0
3760687,town_of_oxfordchenangony,12.0
3760689,town_of_oxfordworcesterma,19.0
3760690,town_of_palmerhampdenma,20.0
3760691,town_of_palmyrawayneny,24.0
3760693,town_of_pawlingdutchessny,64.0
3760697,town_of_peruclintonny,33.0
3760698,town_of_peterboroughhillsboroughnh,31.0
3760701,town_of_pine_plainsdutchessny,25.0
3760702,town_of_pittsfieldmerrimacknh,20.0
3760703,town_of_pittsfieldsomersetme,23.0
3760705,town_of_plattekillulsterny,32.0
3760706,town_of_plattsburghclintonny,74.0
3760707,town_of_pleasant_valleydutchessny,34.0
3760708,town_of_plymouthgraftonnh,22.0
3760709,town_of_plymouthsheboyganwi,61.0
3760711,town_of_port_washingtonozaukeewi,42.0
3760715,town_of_poughkeepsiedutchessny,268.0
3760716,town_of_poultneyrutlandvt,40.0
3760719,town_of_red_hookdutchessny,46.0
3760721,town_of_rhinebeckdutchessny,46.0
3760722,town_of_richfordfranklinvt,32.0
3760723,town_of_richmondsagadahocme,15.0
3760725,town_of_ridgefieldfairfieldct,211.0
3760726,town_of_rochesterulsterny,56.0
3760727,town_of_rotterdamschenectadyny,91.0
3760729,town_of_rutlandrutlandvt,114.0
3760732,town_of_salemwashingtonny,20.0
3760733,town_of_salisburyessexma,26.0
3760734,town_of_sandwichbarnstablema,85.0
3760736,town_of_sanfordyorkme,66.0
3760737,town_of_saugertiesulsterny,88.0
3760738,town_of_saukvilleozaukeewi,13.0
3760740,town_of_schaghticokerensselaerny,32.0
3760741,town_of_schoharieschoharieny,27.0
3760742,town_of_scituateplymouthma,51.0
3760743,town_of_seneca_fallssenecany,29.0
3760745,town_of_sharonnorfolkma,26.0
3760746,town_of_sharonwalworthwi,8.0
3760747,town_of_sheboygan_fallssheboyganwi,38.0
3760748,town_of_shelter_islandsuffolkny,77.0
3760751,town_of_sidneydelawareny,58.0
3760752,town_of_skaneatelesonondagany,29.0
3760755,town_of_southbridgeworcesterma,42.0
3760758,town_of_spencerworcesterma,27.0
3760759,town_of_springfieldwindsorvt,42.0
3760762,town_of_stoningtonnew_londonct,164.0
3760763,town_of_stony_pointrocklandny,62.0
3760764,town_of_stowelamoillevt,113.0
3760765,town_of_sturbridgeworcesterma,18.0
3760766,town_of_sun_prairiedanewi,88.0
3760767,town_of_swantonfranklinvt,44.0
3760770,town_of_tivertonnewportri,94.0
3760772,town_of_topshamsagadahocme,33.0
3760773,town_of_townsendmiddlesexma,11.0
3760776,town_of_unadillaotsegony,32.0
3760777,town_of_vernononeidany,18.0
3760778,town_of_veronadanewi,46.0
3760782,town_of_wallingfordrutlandvt,29.0
3760783,town_of_waltondelawareny,62.0
3760784,town_of_walworthwalworthwi,24.0
3760785,town_of_warehampshirema,40.0
3760789,town_of_warwickorangeny,125.0
3760790,town_of_waterburywashingtonvt,26.0
3760791,town_of_waterfordsaratogany,13.0
3760793,town_of_watertownjeffersonny,208.0
3760796,town_of_websterworcesterma,33.0
3760797,town_of_west_bendwashingtonwi,109.0
3760798,town_of_west_brookfieldworcesterma,13.0
3760799,town_of_west_rutlandrutlandvt,10.0
3760800,town_of_westerlywashingtonri,115.0
3760801,town_of_westfieldchautauquany,26.0
3760803,town_of_whitefieldcoosnh,30.0
3760806,town_of_wilbrahamhampdenma,60.0
3760807,town_of_williamstownberkshirema,36.0
3760809,town_of_wiltonfranklinme,41.0
3760810,town_of_wiltonhillsboroughnh,14.0
3760811,town_of_winchendonworcesterma,32.0
3760812,town_of_winchestercheshirenh,13.0
3760814,town_of_windsorbroomeny,28.0
3760815,town_of_windsordanewi,32.0
3760817,town_of_winterportwaldome,20.0
3760818,town_of_winthropkennebecme,35.0
3760819,town_of_wiscassetlincolnme,28.0
3760821,town_of_wolfeborocarrollnh,83.0
3760822,town_of_woodstockwindsorvt,68.0
3760823,town_of_wrightstownbrownwi,14.0
3760825,town_of_yorkshirecattaraugusny,14.0
3760826,townsendblounttn,65.0
3760828,townsendmcintoshga,90.0
3760829,townsendnew_castlede,96.0
3760830,townsendocontowi,39.0
3760831,townvilleandersonsc,40.0
3760832,towsonbaltimoremd,181.0
3760833,tracy_citygrundytn,18.0
3760836,tracysan_joaquinca,104.0
3760837,trafalgarjohnsonin,21.0
3760838,traffordwestmorelandpa,23.0
3760843,trappetalbotmd,44.0
3760845,travelers_restgreenvillesc,100.0
3760846,traverse_citygrand_traversemi,132.0
3760848,treasure_islandpinellasfl,93.0
3760850,tredyffrinchesterpa,62.0
3760851,tregowashburnwi,21.0
3760853,tremontonbox_elderut,25.0
3760856,trent_woodscravennc,46.0
3760857,trentonbutleroh,30.0
3760859,trentondadega,32.0
3760860,trentonedgefieldsc,15.0
3760863,trentongilchristfl,61.0
3760864,trentongrundymo,37.0
3760865,trentonhancockme,6.0
3760867,trentonmercernj,303.0
3760870,trentonwaynemi,56.0
3760874,triangleprince_williamva,30.0
3760877,trinidadhendersontx,32.0
3760880,trinitylawrenceal,24.0
3760881,trinityrandolphnc,23.0
3760882,trinitytrinitytx,80.0
3760883,trionchattoogaga,21.0
3760888,trotwoodmontgomeryoh,54.0
3760889,troupsmithtx,40.0
3760890,troutdalemultnomahor,24.0
3760891,troutmaniredellnc,74.0
3760892,troutvillebotetourtva,24.0
3760895,troybelltx,6.0
3760898,troyfluvannava,19.0
3760900,troylincolnmo,74.0
3760901,troylincolnmt,58.0
3760902,troymadisonil,60.0
3760903,troymiamioh,100.0
3760904,troymontgomerync,42.0
3760905,troyoaklandmi,158.0
3760906,troyobiontn,12.0
3760908,troyrensselaerny,94.0
